ID;Bird;Cage;Date of Transfer;Who
6337;o3r8;R6;06.03.2010;Daniele
6338;b18r10;KU;06.03.2010;Daniele
6339;o7r10;R6;06.03.2010;Daniele
6340;b5r7;R4;06.03.2010;Daniele
6341;o13r8;E11;07.03.2010;Alessandro
6342;y12red;R8;07.03.2010;alessandro
6343;r11s11;E10;07.03.2010;Alexei
6344;p15r6;E10;07.03.2010;Alexei
6345;b14r8;KU;08.03.2010;Michael
6346;b18r11;KU;08.03.2010;Michael
6347;b1r11;KU;08.03.2010;Michael
6348;g11r11;KU;08.03.2010;Michael
6349;g13r11;KU;08.03.2010;Michael
6350;k7r10;KU;08.03.2010;Michael
6351;o18r11;KU;08.03.2010;Michael
6352;o8p-y8;KU;08.03.2010;Michael
6353;p17r10;KU;08.03.2010;Daniele
6354;p3o-sb;KU;08.03.2010;Daniele
6355;r10s12;KU;08.03.2010;Michael
6356;r11s17;KU;08.03.2010;Michael
6357;r11y7;KU;08.03.2010;Michael
6358;r7s6;KU;08.03.2010;Michael
6359;r8y20;KU;08.03.2010;Michael
6360;p13r8;IS10;01.03.2010;?
6361;p13r8;R8;09.03.2010;alessandro
6362;y12red;E11;09.03.2010;alessandro
6363;o13r10;E7;10.03.2010;Alexei
6364;s11o-sb;E12;10.03.2010;Alexei
6365;r11s16;E7;10.03.2010;Alexei
6366;r11s13;E12;10.03.2010;Alexei
6367;p13r8;E11;10.03.2010;alessandro
6368;r8y11;R8;10.03.2010;alessandro
6369;r8y11;E11;11.03.2010;alessandro
6370;r8y9;R8;11.03.2010;alessandro
6371;k6r10;KM;11.03.2010;Moritz
6372;r8y9;E11;12.03.2010;alessandro
6373;k11r10;R6;12.03.2010;alessandro
6374;g3r11;KU;12.03.2010;alessandro
6375;k11r10;E11;13.03.2010;alessandro
6376;p7r8k;2U2;13.03.2010;Claude
6377;k10r7;2U2;13.03.2010;Claude
6378;r11y8;2U2;13.03.2010;Claude
6379;r11y9;2U2;13.03.2010;Claude
6380;r11s20;2U3;13.03.2010;Claude
6381;p15r5;ptest;14.03.2010;alessandro
6382;b4r7;R4;14.03.2010;alessandro
6383;g5r11;KU;14.03.2010;Claude
6384;o10r10;KM;14.03.2010;Claude
6385;g4r11;KM;14.03.2010;Claude
6386;p15r6;KU;14.03.2010;Claude
6387;b8r10;KM;14.03.2010;Claude
6388;r10y13;KU;14.03.2010;Claude
6389;p4r7;KU;14.03.2010;Claude
6390;o3r11;KO;14.03.2010;Claude
6391;r11s19;R3;10.03.2010;Michael
6392;p3r10;R0;15.03.2010;Michael
6393;r10y1;R0;15.03.2010;alessandro
6394;r10y18;R0;15.03.2010;Michael
6395;r10y20;R0;15.03.2010;Michael
6396;k4r8;R3;15.03.2010;Michael
6397;p14r8;R3;15.03.2010;Michael
6398;r10s1;R3;15.03.2010;Michael
6399;r10s13;R3;15.03.2010;alessandro
6400;b16r11;KO;15.03.2010;Michael
6401;b17r11;KO;15.03.2010;Michael
6402;b2r11;KO;15.03.2010;Michael
6403;b4r11;KO;15.03.2010;Michael
6404;o17r11;KO;15.03.2010;Michael
6405;o20r11;KO;15.03.2010;Michael
6406;o2r11;KO;15.03.2010;Michael
6407;p1r11;KO;15.03.2010;Michael
6408;r11s18;KO;15.03.2010;Michael
6409;r11y2;KU;17.03.2010;Alexei
6410;r11y6;KU;17.03.2010;Alexei
6411;r11y13;FJ2;17.03.2010;Alexei
6412;r11y14;FJ2;17.03.2010;Alexei
6413;p19r10;E9;18.03.2010;Andreas
6415;o7r5;A-UR;20.03.2010;Moritz
6416;r10y18;KO;21.03.2010;Moritz
6417;g8r11;E9;22.03.2010;Andreas
6418;b13r11;FJ7;23.03.2010;Alessandro
6419;o2r5;FJ2;23.03.2010;alessandro
6420;o15r7;FJ7;23.03.2010;alessandro
6421;p1r11;IS8;23.03.2010;Michael
6422;r11s18;IS6;23.03.2010;Michael
6423;b2r11;IS4;23.03.2010;Michael
6424;b4r11;IS3;23.03.2010;Michael
6425;b16r11;R3;23.03.2010;Michael
6426;o17r11;R3;23.03.2010;Michael
6427;b17r11;R10;23.03.2010;Michael
6428;o20r11;R10;23.03.2010;Michael
6429;o2r11;R10;23.03.2010;Michael
6430;r11y15;FJ2;22.03.2010;Alexei
6431;b13r11;E11;27.03.2010;Alessandro
6432;k8r11;2M3;27.03.2010;Joshua
6433;k7r11;2M3;27.03.2010;Joshua
6434;g18r11;2U1;27.03.2010;Joshua
6435;g19r11;2U1;27.03.2010;Joshua
6436;g20r11;2U1;27.03.2010;Joshua
6437;;;;
6438;;;;
6439;;;;
6440;;;;
6441;;;;
6442;g14r11;O1;27.03.2010;Joshua
6443;g15r11;O1;27.03.2010;Joshua
6444;g16r11;O1;27.03.2010;Joshua
6445;g17r11;O1;27.03.2010;Joshua
6446;b14r3;2M3;27.03.2010;Joshua
6447;r8s7;2M3;27.03.2010;Joshua
6448;o17r11;IS8;30.03.2010;Michael
6449;o2r11;IS3;30.03.2010;Michael
6450;b16r11;IS6;30.03.2010;Michael
6451;b17r11;IS4;30.03.2010;Michael
6452;k12r10;FJ6;31.03.2010;alessandro
6453;r7y4;FJ6;01.04.2010;Alessandro
6454;b4r7;ptest;02.04.2010;alessandro
6455;r11y5;R4;02.04.2010;alessandro
6456;k19r8;FJ7;02.04.2010;alessandro
6457;o1r10;O2;03.04.2010;Alexei
6458;o8r5;O2;03.04.2010;Alexei
6459;b19r12;O2;03.04.2010;Alexei
6460;b20r12;O2;03.04.2010;Alexei
6461;g12r2;A-UL;04.04.2010;Alexei
6462;g4r7;A-UR;04.04.2010;Alexei
6463;r7p1;2M2;04.04.2010;Alexei
6464;b5r10;2M2;04.04.2010;Alexei
6465;r11y10;M1;04.04.2010;Alexei
6466;r11y18;M1;04.04.2010;Alexei
6467;r11y19;M1;04.04.2010;Alexei
6468;r11y20;M1;04.04.2010;Alexei
6469;k11r11;M4;05.04.2010;Alexei
6470;k12r11;M4;05.04.2010;Alexei
6471;k13r11;M4;05.04.2010;Alexei
6472;k15r8;M4;05.04.2010;Alexei
6473;o4r10;M4;05.04.2010;Alexei
6474;JM4a;M4;05.04.2010;Alexei
6475;o7r12;M4;05.04.2010;Alexei
6476;o8r12;M4;05.04.2010;Alexei
6477;o10r12;M4;05.04.2010;Alexei
6478;k19r8;ptest;06.04.2010;alessandro
6479;k20r8;FJ7;06.04.2010;alessandro
6480;k10r7;AU-R;06.04.2010;alessandro
6481;dJ2O4g;2O4;06.04.2010;alessandro
6482;o12r8;KO;07.04.2010;alessandro
6483;r11y16;O6;10.04.2010;Claude
6484;r11y17;O6;10.04.2010;Claude
6485;k1r11;U6;10.04.2010;Claude
6486;k2r11;U6;10.04.2010;Claude
6487;k3r11;U6;10.04.2010;Claude
6488;k4r11;U6;10.04.2010;Claude
6489;k5r11;U6;10.04.2010;Claude
6490;k6r11;U6;10.04.2010;Claude
6491;r5s4;A-UR;10.04.2010;alessandro
6492;k20r8;ptest;10.04.2010;alessandro
6493;b16r8;FJ8;10.04.2010;alessandro
6494;r4y4;A;11.04.2010;Claude
6495;r10y7;KU;12.04.2010;Claude
6496;r10y14;KM;12.04.2010;Claude
6497;o13r8;IS10;12.04.2010;Alessandro
6498;o12r8;IS4;12.04.2010;Alessandro
6499;k12r10;MK;13.04.2010;alessandro
6500;b11r11;E4;14.04.2010;Andreas
6501;b15r11;KM;15.04.2010;Daniele
6502;r11s5;IS7;15.04.2010;Andreas
6503;r11s4;IS5;15.04.2010;Andreas
6507;g17r10;E8;15.04.2010;Yingxue
6509;r5y15;A-UL;17.04.2010;Moritz
6510;r5s1;A-UR;17.04.2010;Moritz
6511;b1r7;;17.04.2010;
6512;b11r7;KM;17.04.2010;Moritz
6513;k4r11;KM;17.04.2010;Moritz
6514;b14r11;KM;17.04.2010;Moritz
6515;r11s13;KM;17.04.2010;Moritz
6516;k17r11;O4;17.04.2010;Moritz
6517;k19r11;O4;17.04.2010;Moritza
6518;k20r11;O4;17.04.2010;Moritz
6519;o13r8;R8;17.04.2010;Moritz
6520;b4r7;R4;17.04.2010;Moritz
6521;b15r11;R1;19.04.2010;Daniele
6522;b16r8;ptest;20.04.2010;alessandro
6523;k14r10;FJ6;20.04.2010;alessandro
6524;b2r11;R10;23.04.2010;Michael
6525;b4r11;R10;23.04.2010;Michael
6526;p1r11;R10;23.04.2010;Michael
6527;r11s18;R10;23.04.2010;Michael
6528;o20r11;R3;23.04.2010;Michael
6529;k11r11;KM;23.04.2010;Michael
6530;k13r11;KM;23.04.2010;Michael
6531;k1r11;KM;23.04.2010;Michael
6532;k2r11;KM;23.04.2010;Michael
6533;r11y16;KM;23.04.2010;Michael
6534;r11y17;KM;23.04.2010;Michael
6535;b19r12;FJ2;23.04.2010;Alexei
6536;b20r12;FJ2;23.04.2010;Alexei
6537;g1r11;KU;23.04.2010;Alexei
6538;b4r7;KU;23.04.2010;Alexei
6539;o12r10;O6;25.04.2010;Michael
6540;p18r8;O6;25.04.2010;Michael
6541;p5r3;U5;25.04.2010;Michael
6542;o12r3;U5;25.04.2010;Michael
6543;b10r12;2U3;25.04.2010;Michael
6544;b11r12;2U3;25.04.2010;Michael
6545;b12r12;2U3;25.04.2010;Michael
6546;b13r12;2U3;25.04.2010;Michael
6547;b9r12;2U3;25.04.2010;Michael
6548;k10r11;M2;25.04.2010;Michael
6549;k9r11;M2;25.04.2010;Michael
6550;b8r12;M6;25.04.2010;Michael
6551;k14r11;O3;25.04.2010;Michael
6552;k15r11;O3;25.04.2010;Michael
6553;k16r11;O3;25.04.2010;Michael
6554;r12s2;U2;25.04.2010;Michael
6555;r12s3;U2;25.04.2010;Michael
6556;r12s4;U2;25.04.2010;Michael
6557;r12s5;U2;25.04.2010;Michael
6558;b4r12;U3;25.04.2010;Michael
6559;b5r12;U3;25.04.2010;Michael
6560;b6r12;U3;25.04.2010;Michael
6561;b7r12;U3;25.04.2010;Michael
6562;b1r12;U4;25.04.2010;Michael
6563;b2r12;U4;25.04.2010;Michael
6564;o8r12;FJ3;25.04.2010;Alexei
6565;o10r12;FJ3;25.04.2010;Alexei
6566;k16r11;KU;25.04.2010;Alexei
6567;p12r10;R1;26.04.2010;Moritz
6568;o4r11;KO;26.04.2010;Moritz
6569;purple022;R7;26.04.2010;Janie
6570;k12r10;R4;28.04.2010;alessandro
6571;o7r12;FJ3;29.04.2010;Alexei
6572;JM4a;FJ3;29.04.2010;Alexei
6573;r12s1;U2;30.04.2010;alessandro
6574;k12r10;MK;30.04.2010;alessandro
6575;r7y7;R7;30.04.2010;Janie
6576;r12s14;2O4;01.05.2010;Janie
6577;r12s15;2O4;01.05.2010;Janie
6578;r12s16;2O4;01.05.2010;Janie
6579;o1r12;2U1;01.05.2010;Janie
6580;o2r12;2U1;01.05.2010;Janie
6581;o3r12;2U1;01.05.2010;Janie
6582;o4r12;2U1;01.05.2010;Janie
6583;b14r12;O1;01.05.2010;Janie
6584;b15r12;O1;01.05.2010;Janie
6585;b16r12;O1;01.05.2010;Janie
6586;b17r12;O1;01.05.2010;Janie
6587;b18r12;O1;01.05.2010;Janie
6588;o15r12;O5;01.05.2010;Janie
6589;o18r12;O5;01.05.2010;Janie
6590;o16r12;O5;01.05.2010;Janie
6591;o17r12;O5;01.05.2010;Janie
6592;ddJU2f;U2;01.05.2010;Janie
6593;r12s7;U7;01.05.2010;Janie
6594;r12s8;U7;01.05.2010;Janie
6595;p4r7;O7;01.05.2010;Janie
6596;k15r11;KM;01.05.2010;Joergen
6597;p3r7;R4;02.05.2010;Alessandro
6598;b11r8;A-UR;02.05.2010;Janie
6599;b15r6;A-UR;02.05.2010;Janie
6600;g15r8;A-UR;02.05.2010;Janie
6601;k5r2;A-UR;02.05.2010;Janie
6602;o19r5;A-UR;02.05.2010;Janie
6603;o2r5;A-UR;02.05.2010;Janie
6604;p18r8;A-UR;02.05.2010;Janie
6605;p5r7;A-UR;02.05.2010;Janie
6606;r2s20;A-UR;02.05.2010;Janie
6607;r5s20;A-UR;02.05.2010;Janie
6608;r8p-s19o;A-UR;02.05.2010;Janie
6609;r8s8;A-UR;02.05.2010;Janie
6610;r8y19;A-UR;02.05.2010;Janie
6611;o5r10;2O2;02.05.2010;Janie
6612;o3r11;O7;02.05.2010;Janie
6613;o15r8;2O2;02.05.2010;Janie
6614;g13r8;2M2;02.05.2010;Janie
6615;p14k;2M2;02.05.2010;Janie
6616;purple050;2M2;02.05.2010;Janie
6617;b4r7;E12;02.05.2010;Janie
6618;o13r8;a-ul;02.05.2010;Janie
6619;b16r10;KM;02.05.2010;Janie
6620;b1r10;KM;02.05.2010;Janie
6621;g5r10;KM;02.05.2010;Janie
6622;g8r1;KM;02.05.2010;Janie
6623;g8r10;KM;02.05.2010;Janie
6624;p2r10;KM;02.05.2010;Janie
6625;r10s4;KM;02.05.2010;Janie
6626;r10s7;KM;02.05.2010;Janie
6627;b3r12;U4;25.04.2010;Michael
6629;purple050;R7;02.05.2010;Janie
6630;g8r1;R7;02.05.2010;Janie
6631;r10s7;R7;02.05.2010;Janie
6632;g3r10;R7;02.05.2010;Janie
6633;r7y5;R7;02.05.2010;Janie
6634;b10r12;A-UL;02.05.2010;Janie
6635;b11r7;a-ul;02.05.2010;Janie
6636;b12r12;A-UL;02.05.2010;Janie
6637;b14r11;a-ul;02.05.2010;Janie
6638;b14r12;A-UL;02.05.2010;Janie
6639;b15r12;A-UL;02.05.2010;Janie
6640;b16r12;A-UL;02.05.2010;Janie
6641;b18r12;A-UL;02.05.2010;Janie
6642;b4r12;A-UL;02.05.2010;Janie
6643;r12s1;IS6;03.05.2010;alessandro
6644;b16r10;R7;03.05.2010;Janie
6645;p19r10;R4;04.05.2010;alessandro
6646;r12s5;KU;04.05.2010;Joergen
6647;k4r8;KO;04.05.2010;Moritz
6648;k15r11;E9;06.05.2010;Joergen
6649;o19r11;KO;06.05.2010;Alexei
6650;o15r11;KO;06.05.2010;Alexei
6651;k4r8;KO;07.05.2010;Moritz
6652;r5y18;U1;08.05.2010;Alexei
6653;g13r12;U1;08.05.2010;Alexei
6654;g14r12;U1;08.05.2010;Alexei
6655;g15r12;U1;08.05.2010;Alexei
6656;o8r5;FJ2;08.05.2010;Alexei
6657;k15r8;FJ3;08.05.2010;Alexei
6658;k14r10;ptest;09.05.2010;alessandro
6659;r11s18;KM;09.05.2010;Alexei
6660;r7p1;KM;09.05.2010;Alexei
6661;o17r11;R10;07.04.2010;Michael
6662;o2r11;R10;13.04.2010;Michael
6663;r11y16;IS6;28.04.2010;Michael
6664;b16r11;R3;20.04.2010;Michael
6665;r11y17;IS7;04.05.2010;Michael
6666;k2r11;IS4;05.05.2010;Michael
6667;b17r11;R3;15.04.2010;Michael
6668;k1r11;IS5;30.04.2010;Michael
6669;k13r11;IS8;30.04.2010;Michael
6670;r12s7;A-U;10.05.2010;Joergen
6671;k11r11;IS4;11.05.2010;Michael
6672;g19r11;KU;12.05.2010;Joergen
6673;k8r10;KU;12.05.2010;Joergen
6674;r10s13;IS1;12.05.2010;alessandro
6675;;;12.05.2010;
6676;;;;
6677;r12s1;R8;12.05.2010;alessandro
6678;g3r11;R4;12.05.2010;alessandro
6679;p3r7;E12;12.05.2010;alessandro
6680;purple022;E1;12.05.2010;Janie
6681;r11y2;E5;14.05.2010;Alexei
6682;r11y15;E7;14.05.2010;Alexei
6683;r11y6;E7;14.05.2010;Alexei
6684;b4r7;O7;14.05.2010;Alexei
6685;r7p1;E6;14.05.2010;Alexei
6686;r11s18;E10;14.05.2010;Alexei
6687;g3r11;E10;14.05.2010;Alexei
6688;purple050;IS5;14.05.2010;Janie
6689;p15r8;U6;15.05.2010;Alexei
6690;p1r12;U6;15.05.2010;Alexei
6691;p2r12;U6;15.05.2010;Alexei
6692;p3r12;U6;15.05.2010;Alexei
6693;p4r12;U6;15.05.2010;Alexei
6694;p5r12;U6;15.05.2010;Alexei
6695;r2y1;U6;15.05.2010;Alexei
6696;r12y13;U6;15.05.2010;Alexei
6697;r12y14;U6;15.05.2010;Alexei
6698;r12y15;U6;15.05.2010;Alexei
6699;r12y16;U6;15.05.2010;Alexei
6700;974;U1;16.05.2010;Alexei
6701;p20r12;M1;16.05.2010;Alexei
6702;o20r12;M1;16.05.2010;Alexei
6703;s19r12;M1;16.05.2010;Alexei
6704;g1r12;M1;16.05.2010;Alexei
6705;g2r12;M1;16.05.2010;Alexei
6706;g3r12;M1;16.05.2010;Alexei
6707;r12s10;U1;16.05.2010;Alexei
6708;r12s11;U1;16.05.2010;Alexei
6709;r12s12;U1;16.05.2010;Alexei
6710;g8r10;R7;17.05.2010;Janie
6711;b1r10;R7;18.05.2010;Janie
6712;p2r10;R7;18.05.2010;Janie
6713;r12s7;E9;18.05.2010;Joergen
6714;ddJM5d;M5;18.05.2010;alessandro
6715;g19r11;E9;18.05.2010;Joergen
6716;r11s18;KM;19.05.2010;Daniele
6717;r10y20;KO;20.05.2010;Moritz
6718;p11r12;M7;21.05.2010;Andreas
6719;p12r12;M7;21.05.2010;Andreas
6720;p13r12;M7;21.05.2010;Andreas
6721;p14r12;M7;21.05.2010;Andreas
6722;r10s7;IS3;21.05.2010;Janie
6723;p2r5;M1;21.05.2010;Andreas
6724;b12r8;M1;21.05.2010;Andreas
6725;p18r12;U4;10.05.2010;Josh
6726;p19r12;U4;10.05.2010;Josh
6727;b2r11;KM;21.05.2010;Daniele
6728;r12s13;U1;16.05.2010;Alexei
6730;g17r10;R6;07.05.2010;Yingxue
6732;g17r10;E8;26.05.2010;Yingxue
6734;g12r12;U7;23.05.2010;Alexei
6735;b12r8;KU;25.05.2010;Joergen
6736;r7p1;KM;25.05.2010;Joergen
6739;g10r12;2U4;26.05.2010;Alexei
6740;g11r12;2U4;26.05.2010;Alexei
6741;g7r12;2U4;26.05.2010;Alexei
6742;g8r12;2U4;26.05.2010;Alexei
6743;b5r7;2U4;26.05.2010;Alexei
6744;o7r10;2U4;26.05.2010;Alexei
6745;g8r13;2U4;26.05.2010;Alexei
6746;g10r13;2U4;26.05.2010;Alexei
6747;g11r13;2U4;26.05.2010;Alexei
6748;g13r12;FJ2;26.05.2010;Alexei
6749;g14r12;FJ2;26.05.2010;Alexei
6750;g15r12;FJ2;26.05.2010;Alexei
6751;g17r8;E6;26.05.2010;Alexei
6752;k16r11;E10;26.05.2010;Alexei
6753;o8r12;E10;26.05.2010;Alexei
6754;g15r11;KU;26.05.2010;Alexei
6755;o8r5;KU;26.05.2010;Alexei
6756;b1r10;IS7;27.05.2010;Janie
6757;g8r1;IS8;27.05.2010;Janie
6758;g8r10;IS5;27.05.2010;Janie
6759;b16r10;IS6;27.05.2010;Janie
6760;g5r10;R7;27.05.2010;Janie
6761;r10s4;R7;27.05.2010;Janie
6762;k7r8;KM;27.05.2010;Moritz
6763;g18r11;KO;28.05.2010;Daniele
6764;b1r10;R7;28.05.2010;Janie
6765;p6r12;2M1;30.05.2010;Janie
6766;p7r12;2M1;30.05.2010;Janie
6767;p8r12;2M1;30.05.2010;Janie
6768;r12y1;2M4;30.05.2010;Janie
6769;r12y4;2M4;30.05.2010;Janie
6770;r12y7;2O4;30.05.2010;Janie
6771;r12y8;2O4;30.05.2010;Janie
6772;o11r12;M2;30.05.2010;Janie
6773;o12r12;M2;30.05.2010;Janie
6774;o13r12;M2;30.05.2010;Janie
6775;o14r12;M2;30.05.2010;Janie
6777;p16r12;O3;30.05.2010;Janie
6778;p10r12;O4;30.05.2010;Janie
6779;p9r12;O4;30.05.2010;Janie
6780;ddJO5b;O5;30.05.2010;Janie
6781;p17r12;U4;30.05.2010;Janie
6782;p18r12;R10;30.05.2010;Janie
6784;k13r2;2M2;30.05.2010;Janie
6785;o2r5;2O2;30.05.2010;Janie
6786;o8r8;2M2;30.05.2010;Janie
6787;k5r2;2O2;30.05.2010;Janie
6788;p10r8;2M2;30.05.2010;Janie
6789;b11r8;2O2;30.05.2010;Janie
6790;r10y19;2O1;30.05.2010;Janie
6791;974;2M2;30.05.2010;Janie
6792;b14r4;2M2;30.05.2010;Janie
6793;o1r1;2M2;30.05.2010;Janie
6794;o4r10;2M2;30.05.2010;Janie
6795;o7r10;2M2;30.05.2010;Janie
6796;r6s5;2M2;30.05.2010;Janie
6797;g18r11;R1;31.05.2010;Daniele
6798;r11s20;KM;01.06.2010;Moritz
6799;p2r10;IS4;27.05.2010;Janie
6800;p2r10;R7;01.06.2010;Janie
6801;b10r7;R5;29.05.2010;Janie
6802;b10r7;IS5;02.06.2010;Janie
6803;974;IS3;02.06.2010;Janie
6804;b14r4;IS6;02.06.2010;Janie
6805;r6s5;IS4;02.06.2010;Janie
6806;g5r10;IS7;02.06.2010;Janie
6807;r10s4;IS8;02.06.2010;Janie
6808;p8r8;2M2;02.06.2010;Janie
6809;o1r1;2U4;02.06.2010;Janie
6810;o10r8;2M2;02.06.2010;Janie
6811;o4r10;2U4;02.06.2010;Janie
6812;o7r10;2U4;02.06.2010;Janie
6813;o12r10;2M2;02.06.2010;Janie
6814;g11r12;KU;02.06.2010;Janie
6815;b5r10;KU;02.06.2010;Janie
6816;g15r8;KU;02.06.2010;Janie
6817;g16r11;KU;02.06.2010;Janie
6818;g19r11;KU;02.06.2010;Janie
6819;g17r8;KU;02.06.2010;Janie
6820;g2r12;KU;02.06.2010;Janie
6821;g7r12;KU;02.06.2010;Janie
6822;k15r8;KU;02.06.2010;Janie
6823;k17r11;KU;02.06.2010;Janie
6824;k3r11;KU;02.06.2010;Janie
6825;k7r11;KU;02.06.2010;Janie
6826;o15r7;KU;02.06.2010;Janie
6827;o15r8;KU;02.06.2010;Janie
6828;o20r12;KU;02.06.2010;Janie
6829;o20r8;KU;02.06.2010;Janie
6830;p2r12;KU;02.06.2010;Janie
6831;p5r7;KU;02.06.2010;Janie
6832;r11y3;KU;02.06.2010;Janie
6833;r11y6;KU;02.06.2010;Janie
6834;r11y8;KU;02.06.2010;Janie
6835;r12s13;KU;02.06.2010;Janie
6836;r3y1;KU;02.06.2010;
6837;r7y4;KU;02.06.2010;Janie
6838;r8s7;KU;02.06.2010;Janie
6839;g12r12;E11;02.06.2010;Alexei
6840;o19r11;E11;02.06.2010;Alexei
6841;p19r12;R10;03.06.2010;alessandro
6842;g4r5;R8;03.06.2010;Alexei
6843;K-K-K209-15;R8;03.06.2010;Alexei
6844;o1r3-BF;R8;03.06.2010;Alexei
6845;g12r12;R6;03.06.2010;Alexei
6846;o19r11;R6;03.06.2010;Alexei
6847;r8y19;KU;03.06.2010;Alexei
6848;k8r10;MK;03.06.2010;Alexei
6849;r12y13;FJ3;03.06.2010;Alexei
6850;r12y14;FJ3;03.06.2010;Alexei
6851;r12y15;FJ3;03.06.2010;Alexei
6852;r12y16;FJ3;03.06.2010;Alexei
6853;r12y17;FJ3;03.06.2010;Alexei
6854;r12y18;FJ3;03.06.2010;Alexei
6855;r10s13;R4;04.06.2010;sepp
6856;p3r7;R4;04.06.2010;sepp
6857;dJ2O1b;2O1;04.06.2010;sepp
6858;o3r10;2O1;30.05.2010;Janie
6860;g16r12;U2;04.06.2010;sepp
6861;g10r12;U2;04.06.2010;Joergen
6862;;;;
6864;g19r12;U2;04.06.2010;sepp
6866;g17r12;U2;04.06.2010;sepp
6867;g18r12;U2;04.06.2010;sepp
6868;g20r12;U2;04.06.2010;sepp
6869;o12r10;IS8;04.06.2010;Janie
6870;o10r8;IS5;04.06.2010;Janie
6871;o7r10;IS7;04.06.2010;Janie
6872;o4r10;IS6;04.06.2010;Janie
6873;p8r8;IS3;04.06.2010;Janie
6874;o1r10;2M2;04.06.2010;Janie
6875;k8r2;2M2;04.06.2010;Janie
6876;r5y18;FJ2;05.06.2010;Alexei
6877;g4r10;U7;05.06.2010;Alexei
6878;r10s11;U7;05.06.2010;Alexei
6879;o10r13;U7;05.06.2010;Alexei
6880;o11r13;U7;05.06.2010;Alexei
6881;r12y2;2M4;06.06.2010;Sepp
6882;r12y3;2M4;06.06.2010;Sepp
6885;o3r13;2U2;06.06.2010;Sepp
6886;o2r13;2U2;06.06.2010;Sepp
6887;g4r12;2U3;06.06.2010;Sepp
6888;g5r12;2U3;06.06.2010;Sepp
6889;DJ2U3a;2U3;06.06.2010;Sepp
6890;r12y20;U3;06.06.2010;Sepp
6891;r12y19;U3;06.06.2010;Sepp
6892;o8r10;2U2;06.06.2010;Sepp
6893;o7r5;2U2;06.06.2010;Sepp
6894;b7r7;U3;06.06.2010;Sepp
6895;r6s10;U3;06.06.2010;Sepp
6896;p3r6;O3;30.05.2010;Janie
6897;r12s1;IS1;07.06.2010;alessandro
6898;o1r1;IS4;07.06.2010;Janie
6899;k8r2;IS5;07.06.2010;Janie
6900;g5r10;R8;08.06.2010;Janie
6901;r12s1;R4;08.06.2010;alessandro
6902;g8r10;R7;08.06.2010;Janie
6903;g11r12;R7;10.06.2010;Janie
6904;o20r12;R7;10.06.2010;Janie
6905;o1r10;IS8;10.06.2010;Janie
6906;b16r10;R7;10.06.2010;Janie
6907;g19r12;R4;10.06.2010;alessandro
6908;dJM6c;M6;10.06.2010;alessandro
6909;k9r11;KM;10.06.2010;Joergen
6910;r2y1;FJ3;10.06.2010;Alexei
6911;g4r11;2M4;10.06.2010;Alexei
6912;p15r6;2M4;10.06.2010;Alexei
6913;o12r13;2M4;10.06.2010;Alexei
6914;o13r13;2M4;10.06.2010;Alexei
6915;o14r13;2M4;10.06.2010;Alexei
6916;o15r13;2M4;10.06.2010;Alexei
6917;r12s1;IS1;11.06.2010;alessandro
6918;g19r12;IS7;11.06.2010;alessandro
6919;dJM6c;IS7;11.06.2010;alessandro
6920;b8r10;M3;11.06.2010;Andreas
6921;r10y13;M3;11.06.2010;Andreas
6922;k17r8;M6;11.06.2010;Andreas
6923;r6s13;M6;11.06.2010;Andreas
6924;r10y2;U2;11.06.2010;Andreas
6925;o18r8;U2;11.06.2010;Andreas
6926;g2r5;O3;11.06.2010;Andreas
6927;p15r12;O3;11.06.2010;Andreas
6928;g1r13;O3;11.06.2010;Andreas
6929;dJO5aaa;O5;11.06.2010;Andreas
6930;g3r13;M6;11.06.2010;Andreas
6931;g2r13;M6;11.06.2010;Andreas
6932;g7r13;M3;11.06.2010;Andreas
6933;g4r13;M3;11.06.2010;Andreas
6934;g5r13;M3;11.06.2010;Andreas
6935;g6r13;M3;11.06.2010;Andreas
6936;r6s5;2U4;11.06.2010;Andreas
6937;o19r5;2O2;11.06.2010;Andreas
6938;o1r1;2M2;11.06.2010;Andreas
6939;g17r8;2O2;11.06.2010;Andreas
6940;o7r10;2M2;11.06.2010;Andreas
6941;r8s8;2O2;11.06.2010;Andreas
6942;g5r10;E1;12.06.2010;Andreas
6943;k7r12;2M3;12.06.2010;Andreas
6944;k5r12;2M3;12.06.2010;Andreas
6945;g12r2;2M3;12.06.2010;Andreas
6947;g10r13;FJ4;13.06.2010;Alexei
6948;g11r13;FJ4;13.06.2010;Alexei
6949;g12r2;E4;13.06.2010;Andreas
6950;r12y3;A-U;14.06.2010;Michael
6951;p17r12;A-U;14.06.2010;Michael
6952;p11r12;A-U;14.06.2010;Michael
6953;p14r12;A-U;14.06.2010;Michael
6954;b12r8;E9;15.06.2010;Joergen
6955;g8r1;R7;15.06.2010;Janie
6956;k9r11;IS6;16.06.2010;Joergen
6957;b11r7;A-U;17.06.2010;Daniele
6958;k5r12;E3;17.06.2010;Andreas
6959;g5r10;R8;17.06.2010;Janie
6960;r10s4;R8;17.06.2010;Janie
6961;o7r11;KO;17.06.2010;Daniele
6962;r8y19;E10;18.06.2010;Alexei
6963;o8r5;E10;18.06.2010;Alexei
6964;r12y14;E10;18.06.2010;Alexei
6965;r12y3;IS3;18.06.2010;Michael
6966;r8y9;R6;19.06.2010;alessandro
6967;r8y9;IS1;19.06.2010;alessandro
